product_id,title,description,category,price,brand,tags,rating_avg,rating_count,created_at
P001777,Compact Socks Model 930,Compact Socks Model 930 designed for bags performance. Ideal for active users and everyday comfort.,travel>bags,43.64,TrailBlaze,waterproof,4.61,10,2024-07-06T00:00:00Z
P001778,Pro Yoga Mat Model 401,Pro Yoga Mat Model 401 designed for hydration performance. Ideal for active users and everyday comfort.,home>kitchen>hydration,37.71,Apex,"gps,compact",4.25,18,2023-12-05T00:00:00Z
P001779,Ultra Headphones,Ultra Headphones designed for running performance. Ideal for active users and everyday comfort.,sports>footwear>running,40.83,EverRun,"insulated,casual,gps",4.53,10,2023-11-17T00:00:00Z
P001780,Basic Headphones Model 608,Basic Headphones Model 608 designed for hydration performance. Ideal for active users and everyday comfort.,home>kitchen>hydration,44.96,Stride,"casual,insulated",4.49,11,2024-09-04T00:00:00Z
P001781,Compact Sunglasses Model 338,Compact Sunglasses Model 338 designed for gear performance. Ideal for active users and everyday comfort.,outdoor>gear,27.4,Nimbus,"outdoor,lightweight",3.74,13,2023-06-07T00:00:00Z
P001782,Waterproof Trail Shoe Model 508,Waterproof Trail Shoe Model 508 designed for running performance. Ideal for active users and everyday comfort.,sports>footwear>running,83.42,Stride,"lightweight,running,outdoor",4.36,57,2023-06-04T00:00:00Z
P001783,Ultra Trail Shoe Model 173,Ultra Trail Shoe Model 173 designed for audio performance. Ideal for active users and everyday comfort.,electronics>audio,85.44,TrailBlaze,running,3.73,12,2024-11-11T00:00:00Z
P001784,Premium Sunglasses Model 338,Premium Sunglasses Model 338 designed for gear performance. Ideal for active users and everyday comfort.,outdoor>gear,29.77,Stride,"casual,lightweight,heart-rate",4.58,20,2023-07-04T00:00:00Z
P001785,Waterproof Sunglasses Model 177,Waterproof Sunglasses Model 177 designed for running performance. Ideal for active users and everyday comfort.,sports>footwear>running,93.06,Orion,"running,insulated,gps",4.01,11,2023-04-20T00:00:00Z
P001786,Basic Jacket,Basic Jacket designed for hydration performance. Ideal for active users and everyday comfort.,home>kitchen>hydration,21.74,Orion,"waterproof,lightweight,trail",4.73,10,2023-06-05T00:00:00Z
P001787,Comfort Trail Shoe Model 481,Comfort Trail Shoe Model 481 designed for trail performance. Ideal for active users and everyday comfort.,sports>footwear>trail,80.91,Novex,"outdoor,gps,lightweight",4.8,16,2024-07-02T00:00:00Z
P001788,Waterproof Yoga Mat,Waterproof Yoga Mat designed for recovery performance. Ideal for active users and everyday comfort.,sports>accessories>recovery,50.54,Novex,"outdoor,fitness,gps",4.31,13,2023-11-09T00:00:00Z
P001789,Basic Running Shoe Model 143,Basic Running Shoe Model 143 designed for socks performance. Ideal for active users and everyday comfort.,sports>accessories>socks,27.11,Veloce,"training,insulated",4.29,12,2023-11-18T00:00:00Z
P001790,Compact Compression Sleeve Model 497,Compact Compression Sleeve Model 497 designed for jackets performance. Ideal for active users and everyday comfort.,sports>apparel>jackets,31.27,TrailBlaze,"fitness,trail,heart-rate",4.15,10,2023-10-31T00:00:00Z
P001791,Comfort Trail Shoe,Comfort Trail Shoe designed for bags performance. Ideal for active users and everyday comfort.,travel>bags,48.59,TrailBlaze,lightweight,3.61,11,2023-11-09T00:00:00Z
P001792,Durable Running Shoe,Durable Running Shoe designed for gear performance. Ideal for active users and everyday comfort.,outdoor>gear,44.47,Veloce,trail,3.92,15,2024-06-07T00:00:00Z
P001793,Durable Trail Shoe Model 582,Durable Trail Shoe Model 582 designed for audio performance. Ideal for active users and everyday comfort.,electronics>audio,39.21,TrailBlaze,"heart-rate,compact,insulated",3.92,21,2023-04-09T00:00:00Z
P001794,Comfort Jacket,Comfort Jacket designed for bags performance. Ideal for active users and everyday comfort.,travel>bags,24.44,Veloce,running,3.83,14,2024-02-24T00:00:00Z
P001795,Comfort Compression Sleeve,Comfort Compression Sleeve designed for running performance. Ideal for active users and everyday comfort.,sports>footwear>running,40.43,PeakMotion,"lightweight,gps,outdoor",3.79,13,2023-04-09T00:00:00Z
P001796,Compact Socks Model 147,Compact Socks Model 147 designed for running performance. Ideal for active users and everyday comfort.,sports>footwear>running,104.77,CoreFit,gps,4.85,17,2023-01-02T00:00:00Z
P001797,Eco Compression Sleeve Model 265,Eco Compression Sleeve Model 265 designed for shorts performance. Ideal for active users and everyday comfort.,sports>apparel>shorts,53.7,Orion,insulated,4.67,26,2023-03-05T00:00:00Z
P001798,Smart Sunglasses Model 646,Smart Sunglasses Model 646 designed for running performance. Ideal for active users and everyday comfort.,sports>footwear>running,53.12,Nimbus,"waterproof,compact",3.77,17,2023-07-31T00:00:00Z
P001799,Premium Sunglasses,Premium Sunglasses designed for jackets performance. Ideal for active users and everyday comfort.,sports>apparel>jackets,28.58,Nimbus,"compact,trail",4.26,19,2024-10-08T00:00:00Z
P001800,Waterproof Water Bottle Model 507,Waterproof Water Bottle Model 507 designed for jackets performance. Ideal for active users and everyday comfort.,sports>apparel>jackets,24.19,TrailBlaze,"fitness,trail,running",4.96,11,2024-11-10T00:00:00Z
P001801,Comfort Smart Watch,Comfort Smart Watch designed for jackets performance. Ideal for active users and everyday comfort.,sports>apparel>jackets,23.97,Veloce,"compact,waterproof,outdoor",4.85,15,2024-09-06T00:00:00Z
P001802,Durable Jacket Model 588,Durable Jacket Model 588 designed for gear performance. Ideal for active users and everyday comfort.,outdoor>gear,48.33,Apex,"training,compact",4.08,20,2024-03-08T00:00:00Z
P001803,Compact Shorts,Compact Shorts designed for bags performance. Ideal for active users and everyday comfort.,travel>bags,45.39,Veloce,"trail,insulated,fitness",3.87,10,2023-05-11T00:00:00Z
P001804,Premium Headphones,Premium Headphones designed for recovery performance. Ideal for active users and everyday comfort.,sports>accessories>recovery,38.43,Veloce,"trail,outdoor,heart-rate",4.13,35,2024-10-20T00:00:00Z
P001805,Eco Compression Sleeve Model 406,Eco Compression Sleeve Model 406 designed for hydration performance. Ideal for active users and everyday comfort.,home>kitchen>hydration,46.43,Stride,"insulated,running,lightweight",4.55,13,2024-02-13T00:00:00Z
P001806,Waterproof Water Bottle Model 726,Waterproof Water Bottle Model 726 designed for jackets performance. Ideal for active users and everyday comfort.,sports>apparel>jackets,42.99,Novex,outdoor,4.17,12,2024-06-03T00:00:00Z
P001807,Premium Water Bottle Model 451,Premium Water Bottle Model 451 designed for audio performance. Ideal for active users and everyday comfort.,electronics>audio,43.41,CoreFit,"casual,insulated,running",4.65,24,2023-05-20T00:00:00Z
P001808,Premium Running Shoe Model 555,Premium Running Shoe Model 555 designed for audio performance. Ideal for active users and everyday comfort.,electronics>audio,67.64,Stride,"casual,compact,heart-rate",4.98,12,2024-03-24T00:00:00Z
P001809,Premium Sunglasses,Premium Sunglasses designed for audio performance. Ideal for active users and everyday comfort.,electronics>audio,63.75,Veloce,"training,fitness,compact",3.88,13,2024-09-24T00:00:00Z
P001810,Ultra Sunglasses,Ultra Sunglasses designed for audio performance. Ideal for active users and everyday comfort.,electronics>audio,87.22,PeakMotion,"gps,fitness,trail",4.12,12,2024-04-14T00:00:00Z
P001811,Basic Backpack Model 311,Basic Backpack Model 311 designed for jackets performance. Ideal for active users and everyday comfort.,sports>apparel>jackets,49.32,Veloce,"trail,casual,fitness",4.66,16,2023-09-29T00:00:00Z
P001812,Compact Running Shoe,Compact Running Shoe designed for wearables performance. Ideal for active users and everyday comfort.,electronics>wearables,186.06,Veloce,"running,outdoor",4.95,10,2023-02-02T00:00:00Z
P001813,Waterproof Water Bottle,Waterproof Water Bottle designed for socks performance. Ideal for active users and everyday comfort.,sports>accessories>socks,35.87,CoreFit,"heart-rate,running,insulated",4.76,11,2024-07-01T00:00:00Z
P001814,Compact Jacket,Compact Jacket designed for wearables performance. Ideal for active users and everyday comfort.,electronics>wearables,80.09,Veloce,"gps,waterproof,running",3.99,12,2024-07-07T00:00:00Z
P001815,Pro Shorts Model 709,Pro Shorts Model 709 designed for jackets performance. Ideal for active users and everyday comfort.,sports>apparel>jackets,30.48,Novex,"outdoor,casual,waterproof",3.52,56,2024-04-02T00:00:00Z
P001816,Lightweight Running Shoe,Lightweight Running Shoe designed for shorts performance. Ideal for active users and everyday comfort.,sports>apparel>shorts,21.84,EverRun,"casual,insulated,compact",3.65,43,2024-09-02T00:00:00Z
P001817,Basic Smart Watch Model 117,Basic Smart Watch Model 117 designed for shorts performance. Ideal for active users and everyday comfort.,sports>apparel>shorts,35.5,Novex,"fitness,heart-rate,waterproof",4.74,130,2024-11-11T00:00:00Z
P001818,Waterproof Headphones,Waterproof Headphones designed for wearables performance. Ideal for active users and everyday comfort.,electronics>wearables,160.42,Nimbus,"running,insulated,trail",4.3,11,2024-10-20T00:00:00Z
P001819,Lightweight Trail Shoe,Lightweight Trail Shoe designed for running performance. Ideal for active users and everyday comfort.,sports>footwear>running,74.22,Novex,waterproof,3.91,12,2023-09-16T00:00:00Z
P001820,Premium Shorts Model 144,Premium Shorts Model 144 designed for socks performance. Ideal for active users and everyday comfort.,sports>accessories>socks,39.36,EverRun,"gps,casual",4.73,13,2023-11-05T00:00:00Z
P001821,Waterproof Water Bottle,Waterproof Water Bottle designed for running performance. Ideal for active users and everyday comfort.,sports>footwear>running,49.35,EverRun,"heart-rate,casual,training",3.71,60,2023-07-02T00:00:00Z
P001822,Comfort Trail Shoe,Comfort Trail Shoe designed for socks performance. Ideal for active users and everyday comfort.,sports>accessories>socks,33.27,PeakMotion,"insulated,compact,fitness",4.16,10,2024-05-25T00:00:00Z
P001823,Smart Sunglasses Model 410,Smart Sunglasses Model 410 designed for wearables performance. Ideal for active users and everyday comfort.,electronics>wearables,189.56,EverRun,"heart-rate,waterproof",4.4,13,2023-04-09T00:00:00Z
P001824,Eco Smart Watch,Eco Smart Watch designed for hydration performance. Ideal for active users and everyday comfort.,home>kitchen>hydration,39.56,Novex,fitness,4.0,13,2023-04-15T00:00:00Z
P001825,Premium Running Shoe,Premium Running Shoe designed for socks performance. Ideal for active users and everyday comfort.,sports>accessories>socks,35.78,Stride,trail,4.89,27,2023-08-31T00:00:00Z
P001826,Comfort Socks Model 574,Comfort Socks Model 574 designed for bags performance. Ideal for active users and everyday comfort.,travel>bags,26.28,CoreFit,"insulated,gps,waterproof",4.43,17,2024-11-22T00:00:00Z
P001827,Eco Backpack,Eco Backpack designed for shorts performance. Ideal for active users and everyday comfort.,sports>apparel>shorts,43.38,CoreFit,insulated,4.76,11,2023-11-17T00:00:00Z
P001828,Waterproof Trail Shoe Model 614,Waterproof Trail Shoe Model 614 designed for trail performance. Ideal for active users and everyday comfort.,sports>footwear>trail,79.14,Orion,training,3.6,13,2023-02-23T00:00:00Z
P001829,Basic Running Shoe Model 471,Basic Running Shoe Model 471 designed for jackets performance. Ideal for active users and everyday comfort.,sports>apparel>jackets,43.97,CoreFit,"training,fitness",3.9,11,2024-01-10T00:00:00Z
P001830,Pro Backpack,Pro Backpack designed for bags performance. Ideal for active users and everyday comfort.,travel>bags,31.9,Veloce,"compact,fitness,trail",4.75,34,2023-05-02T00:00:00Z
P001831,Premium Yoga Mat Model 819,Premium Yoga Mat Model 819 designed for shorts performance. Ideal for active users and everyday comfort.,sports>apparel>shorts,27.98,CoreFit,"waterproof,running,outdoor",3.85,16,2023-02-01T00:00:00Z
P001832,Pro Trail Shoe,Pro Trail Shoe designed for hydration performance. Ideal for active users and everyday comfort.,home>kitchen>hydration,36.85,Novex,"waterproof,compact,gps",4.88,137,2024-03-13T00:00:00Z
P001833,Eco Headphones,Eco Headphones designed for running performance. Ideal for active users and everyday comfort.,sports>footwear>running,104.97,Veloce,outdoor,4.69,15,2024-05-01T00:00:00Z
P001834,Lightweight Yoga Mat Model 947,Lightweight Yoga Mat Model 947 designed for hydration performance. Ideal for active users and everyday comfort.,home>kitchen>hydration,27.36,Novex,"lightweight,trail",4.17,12,2023-12-01T00:00:00Z
P001835,Pro Backpack,Pro Backpack designed for bags performance. Ideal for active users and everyday comfort.,travel>bags,39.31,Veloce,trail,4.27,37,2023-12-31T00:00:00Z
P001836,Basic Headphones Model 292,Basic Headphones Model 292 designed for yoga performance. Ideal for active users and everyday comfort.,sports>fitness>yoga,31.17,TrailBlaze,"trail,training",4.16,13,2023-06-16T00:00:00Z
P001837,Waterproof Shorts Model 166,Waterproof Shorts Model 166 designed for audio performance. Ideal for active users and everyday comfort.,electronics>audio,43.47,TrailBlaze,heart-rate,4.41,12,2024-01-21T00:00:00Z
P001838,Waterproof Yoga Mat,Waterproof Yoga Mat designed for bags performance. Ideal for active users and everyday comfort.,travel>bags,44.38,Orion,"running,compact,trail",3.57,18,2023-12-15T00:00:00Z
P001839,Pro Shorts,Pro Shorts designed for recovery performance. Ideal for active users and everyday comfort.,sports>accessories>recovery,53.31,EverRun,trail,4.56,16,2024-02-24T00:00:00Z
P001840,Eco Yoga Mat,Eco Yoga Mat designed for bags performance. Ideal for active users and everyday comfort.,travel>bags,46.02,TrailBlaze,"compact,gps",4.66,12,2024-11-17T00:00:00Z
P001841,Smart Shorts Model 479,Smart Shorts Model 479 designed for audio performance. Ideal for active users and everyday comfort.,electronics>audio,40.24,EverRun,"outdoor,insulated",4.56,13,2024-06-16T00:00:00Z
P001842,Eco Compression Sleeve,Eco Compression Sleeve designed for socks performance. Ideal for active users and everyday comfort.,sports>accessories>socks,27.17,Novex,"compact,heart-rate",4.19,16,2024-11-07T00:00:00Z
P001843,Basic Trail Shoe,Basic Trail Shoe designed for bags performance. Ideal for active users and everyday comfort.,travel>bags,31.97,Veloce,insulated,4.41,37,2023-03-25T00:00:00Z
P001844,Lightweight Backpack Model 868,Lightweight Backpack Model 868 designed for recovery performance. Ideal for active users and everyday comfort.,sports>accessories>recovery,56.64,CoreFit,"trail,fitness",4.69,11,2024-05-23T00:00:00Z
P001845,Eco Sunglasses,Eco Sunglasses designed for socks performance. Ideal for active users and everyday comfort.,sports>accessories>socks,23.32,PeakMotion,"running,waterproof,gps",4.25,25,2024-07-03T00:00:00Z
P001846,Durable Shorts Model 351,Durable Shorts Model 351 designed for trail performance. Ideal for active users and everyday comfort.,sports>footwear>trail,106.74,Novex,"outdoor,heart-rate",3.52,31,2024-09-24T00:00:00Z
